Proof,Uncompressed.length,Uncompressed.coreSize,Uncompressed.height,Uncompressed.space,Uncompressed.time,Uncompressed.transLength,PCNewNew.length,PCNewNew.coreSize,PCNewNew.height,PCNewNew.space,PCNewNew.time,PCNewNew.transLength,FCNewNew.length,FCNewNew.coreSize,FCNewNew.height,FCNewNew.space,FCNewNew.time,FCNewNew.transLength,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1238,2340,484,371,268,568,2450,2321,486,375,269,1255,2431,2323,487,375,269,1419,2429,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1052,7093,756,819,571,1456,7715,7002,828,819,555,12428,7628,6982,837,809,553,15659,7590,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl810,650177,4109,12522,3673,393126,656677,622377,5745,12467,5454,2857599,629025,621835,5810,12467,5458,3692746,628211,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl529,9753,1038,973,674,2699,10079,9672,1054,978,681,14254,9986,9572,1060,978,673,17223,9846,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl683,4778,909,237,350,750,4778,4604,909,242,354,2006,4604,4604,909,242,354,2349,4604,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn453,108890,2307,2365,2058,16777,111578,102588,2856,2323,2243,338874,105234,102421,2889,2319,2244,416831,104933,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1175,15359,1044,998,813,3149,16277,15100,1129,997,806,25832,16004,15041,1151,997,805,32567,15895,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1161,4694,733,586,469,979,5158,4527,762,591,444,6550,4951,4532,768,588,444,7981,4940,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl112,8660,1207,1088,789,2368,8918,8553,1227,1085,783,12737,8811,8533,1229,1085,783,14918,8771,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd018,71376,2042,2227,1814,10591,74294,68213,2472,2231,1924,202309,71141,68251,2515,2227,1927,270787,71035,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl869,6128,795,544,515,1294,6622,6050,845,549,509,6248,6498,6044,849,549,509,7524,6468,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl374,6860,1039,903,694,1410,7076,6764,1046,901,696,5101,6966,6719,1056,858,695,5796,6881,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1092,25007,1540,1110,1218,5097,25733,24475,1623,1114,1237,43597,25207,24440,1630,1114,1239,54347,25146,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn858,10911,1291,1061,836,2682,11431,10711,1384,1063,832,15569,11195,10718,1393,1063,832,19492,11178,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl098,2739,501,358,358,530,2919,2708,525,363,347,2169,2886,2702,525,363,347,2643,2868,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn005,866,174,186,126,212,1010,866,174,186,126,352,1010,871,177,187,127,388,1011,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl593,835495,5612,9262,4599,516307,848291,788829,9082,9181,7296,4179378,802103,787121,9186,9175,7303,5767947,799431,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl916,10245,1074,725,800,5270,10421,9921,1083,729,804,19942,10087,9867,1090,723,806,21738,9997,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl271,58933,1971,2115,1547,9297,61759,57099,2353,2111,1623,130300,59925,56857,2415,2106,1623,163973,59467,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1177,37523,1484,1845,1175,8689,38863,36432,1673,1809,1207,77085,37746,36447,1696,1803,1206,97879,37739,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl498,1354,253,245,181,229,1466,1346,255,249,185,771,1458,1346,255,249,185,928,1458,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl160,214759,3392,4986,3139,84442,219283,207789,4267,4916,3563,797906,212339,207645,4328,4912,3564,1028717,211977,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl334,39567,2050,1994,1325,5677,41383,38349,2274,1994,1371,69911,40079,38297,2280,1991,1371,91269,39983,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl238,1568,377,249,185,280,1674,1571,380,250,186,588,1669,1575,382,251,187,595,1669,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl918,199052,2574,3744,2727,108665,199598,188586,2777,3734,3294,653956,189210,188430,2786,3727,3291,801355,188914,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl343,9182,986,912,632,1179,10064,9034,1082,916,615,12471,9836,9012,1082,916,616,15856,9794,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd002,19,1,14,2,12,19,19,1,14,2,52,19,19,1,14,2,2,19,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl944,529461,4720,7365,4271,335922,536919,508269,6308,7349,6085,2275120,515861,507874,6418,7330,6089,3022154,515190,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1121,16630,1184,1375,921,4013,17120,16352,1237,1379,933,21546,16844,16302,1245,1379,933,25915,16768,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl028,6042,853,487,615,1218,6242,5963,857,487,617,11033,6159,5950,859,482,617,13923,6138,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd013,451132,3918,5951,3521,191216,458974,420818,5745,5862,4863,1993685,428830,420602,5860,5859,4868,2645045,428150,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn311,365849,4821,3711,3787,117916,377101,343165,7252,3657,4605,1724811,354171,342486,7465,3656,4609,2431917,352850,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl284,1512,320,180,181,323,1588,1481,324,185,176,690,1553,1484,325,185,176,820,1556,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl761,6412,755,469,546,1572,6896,6319,842,471,543,9001,6727,6214,845,460,540,11014,6620,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl401,251573,3065,4895,2833,113692,254649,242174,3616,4891,3509,926967,245298,241677,3642,4890,3508,1232614,244553,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl861,13830,1139,1135,852,3492,14380,13237,1195,1131,855,20996,13793,13254,1222,1121,848,24927,13752,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl773,41963,1673,1313,1452,10153,43725,40893,2048,1277,1548,109356,42431,40793,2037,1276,1546,143497,42249,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn081,7386,1015,1231,605,2190,7632,7333,1025,1235,610,8431,7565,7337,1029,1235,611,9942,7545,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1218,10707,944,712,680,1869,11509,10266,1021,697,677,15580,11052,10127,1034,696,671,19024,10835,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn116,10752,1073,1038,697,1772,11162,10452,1087,1043,694,15161,10846,10396,1099,1037,692,18993,10766,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl231,8090,977,683,710,1602,8490,7893,1032,687,702,7278,8265,7840,1031,684,698,8529,8190,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl286,4041,517,686,393,596,4315,3998,528,691,388,3047,4264,3980,531,688,385,3313,4236,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl830,7854,1045,728,701,2454,8158,7762,1081,729,698,13295,8064,7739,1087,727,695,15816,8017,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn613,27984,1493,1388,1123,6825,29304,27072,1651,1385,1148,53619,28350,26941,1674,1377,1145,67262,28129,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl345,329009,3224,5559,3295,172465,330847,310223,3786,5541,4277,1724200,312165,309848,3791,5540,4275,2591827,311696,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl133,205879,2620,4295,2833,100515,206453,196234,2787,4226,3399,681504,196836,196105,2788,4226,3398,908152,196661,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn942,7200,932,701,671,2674,7454,6981,962,701,658,11748,7209,6939,959,699,653,13679,7139,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl241,3865,557,420,383,590,4199,3781,575,425,383,2351,4105,3776,589,421,378,2819,4094,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl567,2199,449,269,241,468,2269,2161,455,271,245,1109,2231,2167,458,272,246,1327,2229,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl673,15682,1214,1220,958,3965,16198,15228,1279,1210,965,24002,15722,14999,1283,1210,965,28824,15453,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1222,9985,1000,1158,743,2418,10591,9795,1049,1146,727,15955,10393,9752,1072,1140,726,19177,10320,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl662,99757,2448,2571,2062,41496,101431,95257,2738,2499,2304,352112,96995,95191,2794,2495,2305,458236,96815,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1161,58413,1918,1801,1537,14493,60327,56716,2247,1754,1620,157898,58632,56663,2277,1745,1618,211384,58465,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1106,3970,722,806,412,933,4308,4010,780,811,409,4557,4344,4013,781,811,409,5768,4341,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl365,439987,4266,7321,3973,186768,446049,414913,5677,7234,5152,1600325,421031,414608,5707,7231,5156,2067497,420432,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl363,6167,852,563,559,1084,6801,6070,893,568,559,7270,6676,6001,894,524,548,17604,6585,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1057,124712,2467,1939,2052,30957,128038,121068,3131,1941,2285,349664,124420,120809,3190,1940,2289,452238,123993,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn052,2576,475,304,235,401,2834,2546,484,308,238,1618,2804,2536,489,308,237,1852,2770,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl697,147047,2364,3880,2003,55483,148187,139272,2599,3550,2441,423206,140398,139060,2614,3546,2435,539233,140100,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd063,13108,925,1100,768,1879,14094,12838,1057,1035,761,19151,13792,12873,1068,1079,762,24604,13793,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl278,2583,430,439,250,418,2661,2515,433,442,258,1551,2593,2520,433,442,259,1997,2598,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl790,9572,959,425,586,1483,10450,9549,1218,409,578,8474,10281,9480,1216,409,576,10599,10200,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1114,5073,694,661,437,1071,5297,5019,715,666,436,4702,5235,5021,716,666,436,5757,5233,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl648,13883,1372,1228,822,3234,14389,13512,1413,1228,824,18751,13998,13384,1416,1216,822,23057,13842,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl555,112851,2681,2276,2396,51262,113967,106853,2891,2267,2645,476104,107971,106952,2936,2267,2644,669411,108046,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl440,2030,370,314,248,416,2220,2025,407,319,245,976,2191,2026,408,319,245,1079,2190,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl429,213791,2829,4249,2584,50095,217285,192693,4063,4120,3109,584981,196449,191865,4038,4058,3107,775872,195355,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl266,58131,1753,1534,1600,10458,58731,54746,1877,1535,1712,107099,55306,54599,1885,1535,1714,138851,55101,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl974,678782,5221,7008,4524,367572,690308,640586,8387,6943,6831,3122335,652616,638915,8515,6931,6842,4124480,650053,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1184,44204,1537,2146,1277,9874,45636,42675,1774,2119,1340,95212,44067,42618,1791,2118,1339,107932,43930,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl863,290825,3628,6147,3289,153147,294077,277032,4513,6116,4170,1146721,280316,276632,4546,6106,4167,1457325,279716,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1088,57436,1419,1049,1356,11296,58694,55364,1593,1054,1471,108623,56646,55239,1614,1054,1468,123455,56457,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl837,151752,3120,2783,2250,51380,156480,137200,4471,2696,2529,590983,141988,136719,4496,2678,2532,875814,141213,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1014,309665,3575,4969,2950,102653,316647,294521,5197,4964,3947,1245979,301595,293347,5249,4960,3947,1680589,299953,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1141,1996,449,272,240,520,2116,1996,468,275,237,1895,2102,1997,469,275,237,2392,2095,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl959,4043,678,555,401,809,4247,3994,689,560,402,3872,4202,3994,689,560,402,4756,4202,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl582,256597,2945,5068,2666,121310,259797,246472,3606,5069,3531,933426,249720,245912,3658,5069,3528,1195455,248972,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn975,4083,820,676,465,859,4241,4050,830,681,463,2745,4204,4031,834,678,463,3290,4161,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl473,71761,1975,2103,1688,12149,74385,67919,2384,2044,1795,178481,70475,67723,2426,2044,1798,225388,70159,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl584,886522,5426,8836,4738,575679,897500,839790,8248,8839,8141,4539553,850924,839136,8412,8834,8145,6118500,849758,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl471,52208,1924,1813,1688,8293,53578,50370,2032,1760,1781,111963,51726,50353,2033,1760,1778,148753,51687,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl008,35330,1754,1482,1432,7058,36058,33339,1859,1451,1467,117958,34085,33341,1864,1451,1467,166501,34065,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn579,26183,1409,2311,1144,7838,26825,25341,1467,2298,1169,45345,25995,25280,1476,2295,1168,55862,25888,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1175,38644,1606,1916,1345,9033,40014,37789,1826,1856,1387,80942,39147,37694,1832,1857,1386,110404,38976,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl336,196482,2745,4362,2477,75575,197676,184891,3124,4344,2916,750381,186195,184814,3137,4343,2911,1041903,186082,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl684,316594,3197,5073,3185,203736,319256,302445,3784,5045,4222,1291250,305167,302350,3808,5045,4220,1644924,304924,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd005,289222,2780,5234,3074,159309,291124,272606,3247,5205,4129,889722,274568,272526,3248,5205,4130,1129479,274410,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1062,6497,773,860,554,1323,6773,6406,799,865,558,6927,6672,6382,802,864,560,8178,6628,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl966,3295,499,526,291,669,3561,3223,530,503,288,2824,3457,3220,534,502,286,3289,3438,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl288,4699,712,638,471,700,5081,4645,734,639,460,4256,5011,4588,736,635,456,5102,4930,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl989,243104,3148,3639,2864,110912,247920,233498,4181,3564,3503,908731,238322,232326,4270,3563,3498,1127842,236626,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl573,28544,1455,1394,1158,8204,29078,26779,1540,1376,1169,72286,27291,26797,1558,1373,1169,89795,27285,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1238,38061,1384,1547,1231,9161,38459,36728,1429,1547,1302,62412,37138,36729,1432,1547,1302,76882,37119,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl462,5262,618,631,407,931,5490,5116,640,636,406,5739,5346,5122,643,636,406,7021,5346,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl448,4971,675,665,473,596,5615,4933,730,670,462,6226,5571,4932,733,668,462,7985,5558,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl475,46630,1347,1622,1277,8851,47134,43670,1417,1609,1409,79096,44196,43657,1414,1609,1409,97211,44179,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1028,287486,3107,3635,2949,151678,290994,272501,3964,3636,3807,1026388,276079,272164,4011,3636,3808,1307349,275532,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl340,251440,2469,6914,2733,130821,252062,238963,2675,6814,3442,863826,239615,238917,2685,6814,3443,1130423,239511,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond10,5391,571,276,73,952,21819,5283,571,276,70,1327,21711,5283,571,276,70,1215,21711,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond12,20859,2118,410,89,8875,102829,20746,2118,410,87,5303,102716,20746,2118,410,87,5553,102716,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond9,2738,303,223,63,383,9934,2674,303,223,58,556,9870,2674,303,223,58,544,9870,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond3,44,13,20,11,15,60,44,13,20,11,5,60,44,13,20,11,5,60,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond5,194,37,61,24,15,394,194,37,61,24,51,394,194,37,61,24,24,394,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond15,164591,16485,1098,121,517794,1016647,164573,16485,1098,121,38033,1016629,164573,16485,1098,121,38689,1016629,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond14,82811,8289,853,128,122729,476115,82581,8289,853,128,20209,475885,82581,8289,853,128,20961,475885,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond4,89,21,36,17,14,153,89,21,36,17,10,153,89,21,36,17,10,153,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond2,19,7,10,5,10,19,19,7,10,5,18,19,19,7,10,5,2,19,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond8,1450,171,168,53,175,4550,1386,171,168,50,235,4486,1386,171,168,50,249,4486,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond1,3,2,2,2,11,3,3,2,2,2,29,3,3,2,2,2,2,3,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond16,374934,32888,1312,4762,2512770,2210060,372438,32888,1312,4609,93806,2207564,372438,32888,1312,4609,93463,2207564,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond6,362,56,82,32,51,880,354,56,82,32,79,872,354,56,82,32,46,872,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond7,751,96,119,40,77,2045,719,96,119,38,128,2013,719,96,119,38,108,2013,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond11,10553,1089,350,82,2493,47465,10427,1089,350,80,2478,47339,10427,1089,350,80,2615,47339,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/eq_diamond/eq_diamond13,41712,4181,471,103,34084,222008,41448,4181,471,101,11042,221744,41448,4181,471,101,11664,221744,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ004_size6,14180,550,187,965,3441,14752,13728,549,187,972,2277,14300,13722,549,187,972,2549,14294,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ004_size5,7709,405,167,548,1455,8121,7496,403,168,551,1092,7908,7498,403,168,551,1229,7910,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ041_size7,16109,436,562,420,1557,16109,14420,424,562,517,8881,14420,14420,424,562,517,10905,14420,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ032_size4,9177,381,228,324,1117,9177,8590,490,228,319,2100,8590,8590,490,228,319,2466,8590,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ016_size5,9637,1284,323,463,3996,14369,9558,2234,303,377,9487,14942,9456,2181,303,370,14221,14804,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ027_size10,23386,762,650,1070,49155,24158,22595,1088,657,1123,119742,23203,22595,1088,657,1123,139195,23203,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ048_size8,16705,1792,377,653,13914,24095,13046,2722,380,515,30543,19706,12569,2490,380,497,73875,19019,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ015_size5,1611,240,116,149,20165,1763,1605,248,120,153,62379,1757,1605,248,120,153,62376,1757,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ027_size11,12768,926,331,512,56749,13574,12610,1082,341,505,150328,13332,12602,1077,341,505,155857,13324,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ004_size4,2110,224,95,142,379,2264,2090,223,95,136,303,2244,2090,223,95,136,312,2244,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ048_size7,5200,696,120,266,2097,7594,4269,936,108,200,5840,6285,4162,882,108,192,11037,6130,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ031_size9,52494,2183,1632,1672,49410,62068,51765,2864,1637,1753,164381,61165,51746,2853,1637,1755,214567,61146,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ006_size5,821675,5782,5092,7783,994120,822385,713445,5981,5062,13472,460823,714293,713436,5974,5062,13471,554669,714282,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/NEQ/NEQ023_size4,5760,493,234,425,632,5858,5576,496,226,437,4790,5674,5576,496,226,437,5888,5674,
